order_item_id,order_id,product_id,quantity,unit_price,discount_pct
4456,2624,111,5,9300.53,5
4457,2625,13,3,32931.43,0
4458,2626,79,1,37427.13,0
4459,2626,118,1,13989.85,25
4460,2626,52,1,20521.17,5
4461,2626,95,1,10173.59,5
4462,2627,112,1,2279.58,0
4463,2628,58,1,37834.76,5
4464,2629,87,1,21769.58,10
4465,2630,3,1,16631.82,5
4466,2631,116,1,35012.57,5
4467,2632,16,1,7080.59,10
4468,2632,130,1,42976.99,20
4469,2632,23,1,21810.24,20
4470,2633,98,4,25506.24,0
4471,2633,10,1,3622.09,10
4472,2633,65,3,3444.75,0
4473,2633,22,1,34935.73,10
4474,2634,52,2,18690.71,5
4475,2634,111,1,9910.12,5
4476,2635,80,2,32743.76,10
4477,2635,133,1,40794.21,15
4478,2636,53,4,3164.5,10
4479,2636,23,1,20688.57,0
4480,2636,106,1,27475.68,15
4481,2637,91,1,6746.58,15
4482,2637,119,2,11898.19,0
4483,2638,138,4,5667.08,0
4484,2639,120,1,29789.7,15
4485,2640,93,2,36591.66,5
4486,2641,62,2,14530.93,10
4487,2642,82,1,40423.24,5
4488,2643,7,2,35624.85,25
4489,2644,100,1,669.64,20
4490,2645,74,1,38542.18,0
4491,2646,138,2,5417.89,5
4492,2647,57,1,38135.87,5
4493,2648,30,3,28951.12,0
4494,2648,3,3,13990.15,5
4495,2649,14,3,12605.87,15
4496,2650,77,1,13094.84,15
4497,2650,83,1,7816.38,20
4498,2650,138,1,7093.53,0
4499,2651,79,5,30796.82,15
4500,2651,38,1,4322.58,5
4501,2651,142,1,33737.2,0
4502,2651,40,1,30264.47,5
4503,2652,140,1,13312.36,15
4504,2652,142,1,34534.53,5
4505,2653,129,1,19520.34,25
4506,2653,68,1,39898.84,10
4507,2654,49,4,42997.73,5
4508,2654,18,2,2816.1,0
4509,2654,64,2,6326.71,0
4510,2655,96,1,36297.96,10
4511,2656,28,2,13721.75,10
4512,2656,25,3,22028.65,5
4513,2656,148,4,31758.69,10
4514,2656,30,1,33217.78,15
4515,2657,102,3,32577.02,0
4516,2657,117,1,30324.93,10
4517,2658,106,1,25487.08,10
4518,2658,74,1,32757.38,0
4519,2659,69,2,44689.82,20
4520,2660,8,2,25322.25,15
4521,2661,123,1,23228.68,0
4522,2661,97,2,26210.29,20
4523,2662,101,1,27342.67,20
4524,2662,1,1,4188.4,15
4525,2663,95,1,10467.06,5
4526,2663,7,1,34889.94,25
4527,2664,62,1,11811.95,0
4528,2665,111,1,9283.46,10
4529,2666,87,5,23300.62,0
4530,2667,87,3,24917.84,5
4531,2668,123,1,27320.56,20
4532,2669,8,2,25349.4,15
4533,2670,64,1,4546.7,15
4534,2671,136,1,20961.97,5
4535,2672,131,1,17308.55,20
4536,2673,127,1,39904.7,5
4537,2673,127,1,45260.15,0
4538,2673,116,1,48940.65,10
4539,2674,49,1,41483.73,5
4540,2674,130,3,44509.76,0
4541,2675,127,5,45938.3,20
4542,2675,137,4,30511.12,10
4543,2676,46,5,39549.4,20
4544,2677,65,1,3506.53,10
4545,2677,90,2,38007.66,0
4546,2678,29,1,35916.52,0
4547,2679,33,3,15375.07,20
4548,2679,28,2,17797.15,0
4549,2679,95,1,8333.87,10
4550,2679,83,1,8065.21,0
4551,2680,112,1,2758.15,10
4552,2680,114,1,12487.08,0
4553,2681,29,5,38379.53,0
4554,2681,139,3,17838.19,15
4555,2682,102,1,27296.15,0
4556,2682,104,1,31817.77,10
4557,2682,48,1,31626.63,15
4558,2683,124,5,14485.06,10
4559,2684,111,3,11038.44,0
4560,2685,24,1,26448.77,15
4561,2685,23,2,24930.76,20
4562,2686,16,2,7565.92,10
4563,2687,27,1,19957.39,10
4564,2688,133,4,37920.42,20
4565,2688,35,1,3354.46,15
4566,2689,56,1,14612.31,5
4567,2690,127,1,38713.36,25
4568,2690,138,2,5377.72,0
4569,2691,38,1,4796.2,25
4570,2691,9,2,5579.04,0
4571,2691,69,3,34532.31,5
4572,2692,5,2,6706.64,20
4573,2693,84,2,33565.06,0
4574,2694,139,1,23233.61,0
4575,2695,60,1,30594.31,10
4576,2696,135,1,2242.84,10
4577,2697,67,1,31326.65,0
4578,2698,69,4,31911.07,5
4579,2699,77,3,12555.53,5
4580,2700,144,1,31706.66,0
4581,2700,118,2,13565.58,10
4582,2701,12,2,24194.01,0
4583,2701,27,4,16646.31,0
4584,2701,85,1,7668.5,10
4585,2702,108,2,36672.38,20
4586,2702,55,1,1879.61,10
4587,2703,52,1,21530.61,0
4588,2704,37,1,19432.2,10
4589,2705,113,1,40687.38,20
4590,2705,120,1,29760.85,5
4591,2706,15,1,27095.29,5
4592,2707,84,2,30433.57,25
4593,2708,83,2,5838.64,10
4594,2708,65,4,3416.87,15
4595,2708,3,1,15309.98,10
4596,2709,105,4,19716.36,0
4597,2710,133,2,35604.69,0
4598,2711,137,1,39010.58,10
4599,2711,129,2,25289.5,5
4600,2711,30,2,38703.49,5
4601,2712,71,1,23965.37,0
4602,2712,148,2,28573.14,20
4603,2712,93,2,42027.96,20
4604,2713,27,5,19357.97,5
4605,2714,63,3,14626.87,10
4606,2715,81,2,8553.93,0
4607,2715,31,2,21342.88,5
4608,2716,147,4,12678.14,5
4609,2716,114,4,13924.59,10
4610,2717,102,2,37770.98,5
4611,2718,93,2,37801.35,5
4612,2718,135,1,2593.89,0
4613,2719,71,3,21005.06,0
4614,2719,86,1,39140.96,20
4615,2719,136,1,22037.32,0
4616,2719,28,1,15853.97,0
4617,2720,82,1,37575.75,5
4618,2721,95,1,9396.0,0
4619,2721,17,3,38794.46,10
4620,2721,139,2,17761.71,5
4621,2722,143,1,15408.64,0
4622,2722,95,2,7712.96,0
4623,2722,121,5,42624.59,0
4624,2722,6,1,26412.23,5
4625,2723,12,1,27632.89,15
4626,2724,87,1,22492.46,0
4627,2724,103,4,5661.23,10
4628,2725,104,1,35526.86,15
4629,2726,35,5,2758.11,0
4630,2726,67,1,36486.22,10
4631,2727,106,1,32760.82,10
4632,2727,92,1,32470.12,10
4633,2728,63,1,14327.59,20
4634,2729,83,2,7232.46,5
4635,2729,82,1,37871.14,0
4636,2730,31,1,18823.53,10
4637,2730,37,1,23111.91,0
4638,2731,133,3,34383.73,0
4639,2732,115,3,33893.44,20
4640,2733,121,2,37660.71,10
4641,2734,132,4,42136.88,5
4642,2734,118,2,17929.0,0
4643,2735,38,1,4908.37,0
4644,2735,110,1,26364.31,0
4645,2735,147,1,14845.16,15
4646,2735,26,1,18998.48,25
4647,2736,127,3,46568.55,10
4648,2736,52,3,21637.96,0
4649,2736,118,1,13477.5,15
4650,2737,61,1,4309.4,20
4651,2738,150,2,28100.76,20
4652,2739,145,5,21704.4,10
4653,2740,139,1,17839.88,5
4654,2741,111,1,11007.84,10
4655,2742,49,5,39006.73,0
4656,2743,107,4,29821.48,10
4657,2744,93,1,42289.0,10
4658,2744,124,1,14834.32,10
4659,2744,61,2,3881.99,10
4660,2744,140,3,12161.06,10
4661,2745,141,1,2059.88,10
4662,2745,58,4,30921.73,0
4663,2746,11,1,5286.54,20
4664,2746,139,2,23403.63,10
4665,2747,122,2,23811.27,10
4666,2748,105,1,18082.09,0
4667,2748,36,1,4504.74,20
4668,2748,130,1,41280.1,5
4669,2748,87,3,24322.68,10
4670,2749,61,1,3609.1,25
4671,2749,78,2,46506.18,20
4672,2750,49,2,32847.89,10
4673,2750,140,1,11727.61,0
4674,2750,6,4,25307.83,25
4675,2751,44,2,14319.38,25
4676,2752,23,2,21099.38,0
4677,2753,115,2,25160.25,5
4678,2754,98,2,27896.55,10
4679,2755,108,1,32894.78,0
4680,2755,96,3,29489.42,0
4681,2756,26,1,17960.65,10
4682,2756,135,2,2078.55,25
4683,2756,33,2,11818.02,0
4684,2757,82,1,34649.5,20
4685,2758,148,1,28794.04,20
4686,2759,95,1,7854.99,20
4687,2759,129,1,21563.49,5
4688,2760,7,3,40259.82,5
4689,2761,124,3,18527.56,5
4690,2761,58,1,27081.12,20
4691,2762,86,1,41819.0,5
4692,2762,34,3,30343.9,0
4693,2763,51,1,5552.86,0
4694,2764,120,5,24273.34,5
4695,2764,138,1,6351.01,25
4696,2765,111,2,8546.98,10
4697,2766,106,1,33449.51,10
4698,2766,26,1,15940.99,0
4699,2766,32,1,27220.05,20
4700,2767,124,2,17587.13,10
4701,2767,12,1,24449.33,20
4702,2768,87,2,23814.27,5
4703,2768,78,1,33265.65,10
4704,2768,34,1,26166.1,5
4705,2769,70,1,6586.74,0
4706,2770,8,1,24694.12,0
4707,2771,81,1,8032.84,0
4708,2772,26,1,18849.63,5
4709,2773,57,2,35284.94,10
4710,2773,135,4,2063.84,0
4711,2773,26,2,16586.99,5
4712,2774,114,1,13851.61,5
4713,2775,118,1,17537.06,10
4714,2775,116,1,41346.63,0
4715,2775,47,1,33004.43,10
4716,2776,102,1,31624.37,5
4717,2777,124,1,15351.39,0
4718,2778,24,1,28940.28,10
4719,2778,30,1,28697.47,0
4720,2778,54,1,3257.84,20
4721,2779,67,1,36740.23,20
4722,2780,32,1,26118.72,10
4723,2780,8,2,18057.93,0
4724,2781,46,1,36860.35,10
4725,2782,80,1,29829.95,10
4726,2782,35,1,3062.65,5
4727,2782,89,1,32404.28,0
4728,2783,79,3,30200.54,0
4729,2783,136,1,18711.22,0
4730,2784,34,1,31446.89,10
4731,2784,25,2,26453.63,20
4732,2785,113,2,41058.34,5
4733,2786,83,3,6267.96,0
4734,2787,43,3,6351.19,0
4735,2787,126,1,9366.97,5
4736,2787,13,1,45801.38,0
4737,2788,125,2,26705.07,0
4738,2788,76,4,38828.16,0
4739,2788,87,2,19973.73,10
4740,2789,104,1,36097.84,10
4741,2790,130,1,39087.66,20
4742,2791,40,2,36576.06,10
4743,2792,23,1,20146.23,0
4744,2793,69,1,33683.72,15
4745,2793,34,2,24862.9,0
4746,2794,55,1,1791.57,10
4747,2795,106,3,33773.88,0
4748,2796,4,3,26262.8,0
4749,2796,70,1,6569.04,5
4750,2797,47,2,34763.67,0
4751,2798,114,2,14954.46,0
4752,2798,117,1,38524.27,0
4753,2799,118,1,14694.9,15
4754,2799,7,1,31407.53,0
4755,2799,113,3,32662.83,5
4756,2799,98,1,19612.68,15
4757,2800,29,1,40891.86,0
4758,2801,115,1,35009.44,15
4759,2801,140,1,13352.74,15
4760,2802,145,1,22786.44,25
4761,2803,37,1,17587.0,5
4762,2804,34,1,22544.62,5
4763,2805,134,2,23177.79,10
4764,2806,96,2,32112.76,0
4765,2807,73,2,28128.6,0
4766,2808,122,1,30519.15,0
4767,2808,150,2,23200.84,10
4768,2808,10,1,2686.39,0
4769,2809,29,1,39446.86,10
4770,2809,139,1,19931.29,0
4771,2810,92,1,39126.51,10
4772,2810,56,1,16299.02,5
4773,2810,85,1,8280.42,0
4774,2810,95,1,7763.46,0
4775,2811,58,1,36714.56,0
4776,2811,52,1,19620.1,0
4777,2812,61,4,3590.73,5
4778,2813,17,1,33322.72,25
4779,2814,30,3,33568.13,10
4780,2815,72,1,14577.04,15
4781,2816,37,1,18622.35,25
4782,2816,133,4,31602.58,10
4783,2817,80,3,34477.64,0
4784,2818,129,1,22255.7,20
4785,2819,137,1,28643.67,10
4786,2820,71,1,24617.89,25
4787,2821,107,2,25394.55,10
4788,2822,133,1,31517.62,15
4789,2823,121,2,50891.37,20
4790,2823,75,2,17806.27,15
4791,2824,68,1,44209.69,10
4792,2825,138,2,5220.89,5
4793,2825,98,2,26905.81,15
4794,2826,132,1,41785.83,15
4795,2827,52,1,18343.81,5
4796,2828,74,3,44657.61,5
4797,2828,18,1,2428.38,10
4798,2829,76,2,36533.33,0
4799,2829,108,1,31580.02,0
4800,2830,60,1,33369.68,0
4801,2831,37,5,18767.1,20
4802,2831,77,1,13022.96,0
4803,2831,146,1,25662.1,10
4804,2832,126,2,9563.0,15
4805,2833,29,2,31936.55,0
4806,2834,108,1,27679.04,0
4807,2834,30,3,32805.91,20
4808,2835,119,1,10041.76,10
4809,2835,102,2,26883.9,0
4810,2836,7,1,32991.81,15
4811,2837,74,1,39852.92,15
4812,2838,37,2,17540.68,15
4813,2838,27,2,19972.94,0
4814,2838,21,2,4698.98,5
4815,2839,43,1,4788.68,10
4816,2840,51,4,4614.24,5
4817,2841,93,1,44782.85,0
4818,2842,71,1,26999.57,0
4819,2842,13,4,37790.58,10
4820,2842,109,1,20528.3,5
4821,2843,114,1,13834.17,0
4822,2844,125,5,28099.71,15
4823,2844,105,4,17829.72,5
4824,2845,141,2,1813.6,0
4825,2845,37,1,17770.44,10
4826,2846,140,1,10203.89,5
4827,2847,18,1,2952.38,10
4828,2847,122,1,28454.7,0
4829,2848,85,1,10523.2,0
4830,2848,117,1,32038.01,10
4831,2848,118,1,17049.31,25
4832,2848,62,1,10899.83,0
4833,2849,24,2,24262.91,10
4834,2850,60,1,37688.94,0
4835,2851,145,3,23586.24,0
4836,2851,106,1,27742.88,0
4837,2851,60,1,39641.18,20
4838,2852,9,1,6881.77,0
4839,2852,143,1,15068.8,0
4840,2853,77,1,15683.92,15
4841,2854,81,2,7788.55,0
4842,2854,126,1,9352.05,0
4843,2855,137,3,32720.53,0
4844,2855,56,2,16395.84,25
4845,2856,94,1,9600.57,0
4846,2856,127,1,38565.46,25
4847,2857,36,2,4008.49,0
4848,2857,128,2,34397.3,0
4849,2857,20,3,11690.68,20
4850,2858,55,2,1637.87,10
4851,2859,60,1,31226.65,5
4852,2860,129,1,23758.37,5
4853,2860,45,2,15766.66,0
4854,2861,24,1,25606.48,10
4855,2862,4,2,23086.1,10
4856,2862,91,2,7322.26,0
4857,2863,107,1,21720.46,20
4858,2864,13,1,42044.38,5
4859,2865,149,2,30350.71,0
4860,2866,101,1,32323.81,0
4861,2866,95,2,7777.2,20
4862,2867,57,2,35120.23,5
4863,2867,71,1,23822.98,10
4864,2868,100,1,673.82,20
4865,2869,107,2,28027.04,10
4866,2870,90,1,30300.57,10
4867,2871,108,1,36765.34,0
4868,2871,130,3,43529.31,10
4869,2872,43,2,5751.43,5
4870,2873,43,2,5522.02,20
4871,2873,63,1,18634.72,0
4872,2874,73,4,29173.17,0
4873,2875,117,2,41898.32,0
4874,2876,48,1,25967.58,5
4875,2876,5,2,6769.57,0
4876,2877,76,1,35670.89,15
4877,2878,35,1,2861.08,20
4878,2879,93,1,37203.43,10
4879,2880,144,1,32493.28,0
4880,2881,83,2,7573.17,0
4881,2882,60,1,31017.54,25
4882,2883,107,2,30326.58,0
4883,2883,117,1,36017.21,10
4884,2884,51,1,5444.29,5
4885,2884,127,1,33843.86,25
4886,2885,91,1,7409.62,0
4887,2885,82,1,38732.26,0
4888,2886,59,1,17779.18,10
4889,2887,64,2,5883.05,0
4890,2887,105,2,15091.44,10
4891,2888,141,2,1557.14,0
4892,2888,70,2,6106.14,5
4893,2889,131,2,18642.22,5
4894,2890,12,1,21163.62,10
4895,2890,41,5,26172.03,20
4896,2891,105,1,16604.49,25
4897,2891,65,2,3393.03,15
4898,2891,63,2,13300.44,15
4899,2892,8,1,22314.04,5
4900,2893,11,5,6206.44,0
4901,2893,17,1,36591.66,10
4902,2893,124,1,20301.05,0
4903,2894,95,1,8687.37,0
4904,2895,115,1,27983.19,10
4905,2896,123,2,23087.99,10
4906,2897,87,1,21812.51,0
4907,2897,56,3,13919.12,15
4908,2898,94,2,9453.05,20
4909,2899,98,1,26607.25,10
4910,2899,19,1,2586.18,10
4911,2899,57,1,37655.32,0
4912,2900,16,3,5695.43,25
4913,2900,45,2,21380.13,0
4914,2900,113,1,39475.05,20
4915,2901,121,1,38829.82,20
4916,2901,103,1,5777.96,10
4917,2902,127,1,37982.67,15
4918,2903,44,2,12183.96,5
4919,2903,109,2,20570.57,20
4920,2903,109,1,25985.15,15
4921,2904,110,3,23815.49,0
4922,2904,111,1,7958.06,0
4923,2904,130,1,34091.6,10
4924,2905,134,2,19265.42,15
4925,2906,9,1,6860.42,20
4926,2906,15,1,23519.22,15
4927,2907,58,1,38575.25,0
4928,2907,2,1,6974.82,5
4929,2908,131,1,17285.31,10
4930,2908,55,2,1538.84,10
4931,2909,53,1,3457.45,0
4932,2910,94,1,7072.63,10
4933,2911,72,1,14923.3,10
4934,2912,40,1,35961.2,10
4935,2913,39,1,7075.97,10
4936,2913,141,3,2011.82,10
4937,2914,104,3,26211.11,0
4938,2914,105,1,16578.83,20
4939,2914,55,3,1546.35,0
4940,2914,142,1,42072.01,15
4941,2915,65,1,3733.01,0
4942,2915,24,2,29594.14,10
4943,2915,115,2,24450.06,20
4944,2915,113,1,32016.83,0
4945,2916,22,1,24259.8,25
4946,2916,78,1,32326.25,0
4947,2917,45,1,15772.14,0
4948,2917,136,1,17173.1,20
4949,2918,64,2,4970.72,10
4950,2919,97,1,28341.33,0
4951,2919,115,1,28700.88,20
4952,2920,21,1,5940.27,10
4953,2921,105,2,14533.18,0
4954,2922,45,1,16340.59,20
4955,2922,44,1,14295.93,5
4956,2923,41,1,27063.67,0
4957,2924,96,2,27203.19,15
4958,2925,139,1,23052.55,15
4959,2925,101,1,30341.73,10
4960,2925,115,1,28264.32,20
4961,2926,18,1,2605.31,20
4962,2927,139,1,18904.73,0
4963,2928,27,1,17818.93,20
4964,2929,102,1,30990.68,5
4965,2930,29,2,32125.92,5
4966,2931,149,1,32890.11,25
4967,2931,29,2,32794.54,15
4968,2932,137,1,35286.74,0
4969,2933,102,4,30472.98,10
4970,2933,91,4,6879.22,10
4971,2934,5,2,5254.55,0
4972,2935,97,4,32344.22,20
4973,2936,15,1,29001.12,15
4974,2936,5,2,4771.96,15
4975,2937,148,1,27436.19,10
4976,2937,101,2,37780.78,0
4977,2938,81,1,8925.61,20
4978,2938,114,1,13947.7,5
4979,2939,4,4,27407.85,0
4980,2939,34,1,30235.35,25
4981,2939,40,2,27171.57,20
4982,2940,150,2,25467.39,10
4983,2941,127,1,41495.99,0
4984,2942,142,1,42402.88,0
4985,2942,136,1,15386.87,5
4986,2942,128,3,31073.5,10
4987,2943,67,4,34936.61,10
4988,2944,114,2,15745.61,15
4989,2945,119,3,10945.58,10
4990,2946,94,1,9705.7,10
4991,2946,12,1,27114.57,15
4992,2947,52,1,18393.02,10
4993,2948,2,1,6532.03,25
4994,2949,1,1,3839.58,20
4995,2950,55,1,1975.9,0
4996,2950,104,2,25854.12,20
4997,2951,99,1,36746.21,0
4998,2952,68,1,35672.1,25
4999,2953,82,1,32768.37,10
5000,2953,140,2,13089.38,10
5001,2954,50,1,40715.4,0
5002,2954,21,1,5585.91,0
5003,2954,10,2,3545.22,0
5004,2955,85,1,7791.98,20
5005,2955,104,1,26215.9,5
5006,2956,89,2,33669.24,10
5007,2956,114,1,13932.61,20
5008,2957,115,1,27184.35,0
5009,2958,14,1,13133.96,15
5010,2959,104,1,35635.98,5
5011,2960,82,2,43020.27,0
5012,2960,30,1,36648.31,20
5013,2961,14,3,11018.55,10
5014,2962,110,1,25291.0,0
5015,2962,145,1,23897.94,10
5016,2962,62,1,13347.48,20
5017,2963,110,3,24710.59,0
5018,2963,150,2,24265.4,5
5019,2963,53,1,4094.55,15
5020,2963,76,2,37818.49,20
5021,2964,55,1,1830.04,15
5022,2965,22,1,24415.07,0
5023,2966,103,1,5100.48,5
5024,2967,45,1,20091.97,15
5025,2968,119,1,8859.53,0
5026,2969,8,1,19276.01,10
5027,2969,65,1,3621.86,10
5028,2969,5,1,6244.51,15
5029,2970,45,1,18819.88,0
5030,2971,46,3,31966.31,0
5031,2972,145,2,19670.65,10
5032,2973,79,4,33257.93,10
5033,2973,148,1,28649.37,15
5034,2973,66,1,20412.09,0
5035,2974,4,2,26512.92,0
5036,2974,88,1,21641.01,10
5037,2975,55,1,1463.91,20
5038,2975,59,1,15049.29,15
5039,2975,2,2,8955.3,10
5040,2976,46,2,42638.5,25
5041,2976,2,2,7378.4,5
5042,2976,129,4,24732.79,5
5043,2976,13,4,42454.8,0
5044,2977,70,1,4825.23,20
5045,2978,22,1,27328.48,10
5046,2979,17,1,31020.4,5
5047,2980,86,1,37303.91,0
5048,2981,70,1,5837.26,5
5049,2981,116,1,48845.56,0
5050,2982,3,1,16607.48,0
5051,2983,110,2,31328.41,25
5052,2984,81,1,8932.81,0
5053,2984,101,1,36262.43,10
5054,2985,35,1,2771.23,0
5055,2985,135,2,2077.13,15
5056,2986,50,2,39098.94,10
5057,2986,10,1,3341.35,0
5058,2987,19,3,2554.56,20
5059,2988,23,1,24824.7,15
5060,2988,95,2,10473.44,25
5061,2989,64,1,5521.09,0
5062,2990,96,1,30869.85,5
5063,2991,97,1,33374.39,25
5064,2991,9,1,5257.47,15
5065,2992,125,3,27152.36,15
5066,2992,18,2,3046.41,10
5067,2992,82,1,43676.68,10
5068,2992,29,1,34267.82,15
5069,2993,116,1,48283.98,0
5070,2994,83,1,6810.17,10
5071,2995,61,3,3920.59,15
5072,2996,133,1,36136.44,0
5073,2997,105,1,14812.67,0
5074,2997,114,4,12759.51,0
5075,2997,69,1,45679.5,20
5076,2998,118,1,14132.25,15
5077,2999,15,1,23221.34,10
5078,2999,90,1,37228.7,15
5079,3000,88,1,18400.33,5
5080,3000,83,1,8324.71,20
5081,3001,20,2,8784.48,0
5082,3001,107,2,27764.01,10
5083,3002,73,2,24660.42,0
5084,3003,92,3,38822.77,0
5085,3004,16,1,6911.88,0
5086,3005,75,1,20394.93,5
5087,3006,98,2,28231.15,15
5088,3007,119,1,8530.83,5
5089,3007,57,1,42751.94,0
5090,3007,149,1,33824.46,25
5091,3008,133,2,36887.19,0
5092,3009,137,1,35808.96,25
5093,3009,11,1,4886.28,20
5094,3010,105,1,13751.68,10
5095,3011,65,2,2593.86,0
5096,3011,26,1,21818.03,10
5097,3012,19,1,3165.96,15
5098,3012,16,2,6253.62,5
5099,3012,56,2,15353.3,0
5100,3012,101,1,28046.0,15
5101,3013,114,1,12997.37,10
5102,3014,68,2,39798.18,0
5103,3014,78,4,43067.64,20
5104,3014,30,1,37593.62,20
5105,3015,7,1,42081.44,5
5106,3015,140,1,12932.71,0
5107,3016,107,2,29295.46,10
5108,3016,22,2,32385.56,0
5109,3017,30,1,32628.81,0
5110,3017,148,1,30952.05,20
5111,3018,49,3,35078.61,25
5112,3019,69,2,42084.41,5
5113,3020,42,4,19901.49,15
5114,3021,6,2,26820.09,0
5115,3022,34,1,31277.82,5
5116,3022,122,1,22381.44,0
5117,3022,124,2,19655.53,0
5118,3022,10,1,3538.47,10
5119,3023,28,1,16658.57,15
5120,3023,3,1,17437.72,5
5121,3024,77,4,14169.69,5
5122,3025,111,1,8821.36,0
5123,3025,126,1,7875.3,15
5124,3025,35,2,3026.14,5
5125,3026,114,3,16098.12,0
5126,3026,62,3,10671.37,0
5127,3027,52,1,19837.23,0
5128,3028,116,1,46354.93,5
5129,3029,47,1,32845.75,0
5130,3030,101,3,27680.03,15
5131,3030,23,1,20751.98,20
5132,3030,107,2,24249.99,0
5133,3031,35,1,2617.37,5
5134,3031,103,1,4876.83,5
5135,3031,119,1,8785.66,25
5136,3032,32,3,30428.35,0
5137,3033,2,5,8146.3,10
5138,3034,112,3,2652.5,0
5139,3034,122,1,27890.04,5
5140,3035,16,2,7848.07,0
5141,3035,144,2,38135.92,0
5142,3035,92,1,40879.22,0
5143,3036,54,4,3139.17,0
5144,3036,148,1,37864.1,0
5145,3037,33,4,15392.08,10
5146,3037,136,2,17634.82,10
5147,3038,53,1,3240.38,10
5148,3039,64,1,5756.07,0
5149,3040,58,1,28847.08,0
5150,3041,118,1,14818.01,15
5151,3041,37,1,19544.0,0
5152,3042,12,2,25226.4,20
5153,3043,84,1,36209.49,20
5154,3043,132,1,37322.95,0
5155,3043,94,4,9023.78,20
5156,3044,86,1,33336.2,10
5157,3045,38,3,4702.87,10
5158,3045,92,1,33908.44,20
5159,3045,14,2,13685.37,5
5160,3046,75,1,20429.03,15
5161,3047,128,2,29632.47,10
5162,3048,73,2,25601.98,15
5163,3048,10,3,3487.42,10
5164,3049,38,1,5153.83,0
5165,3050,105,1,15743.29,0
5166,3050,32,3,28898.62,20
5167,3050,14,1,12984.32,0
5168,3051,132,1,41524.21,5
5169,3051,96,1,31319.52,5
5170,3052,10,1,2643.54,0
5171,3053,118,1,15283.4,0
5172,3053,107,1,27085.2,0
5173,3053,16,1,6467.66,5
5174,3054,96,1,27597.63,20
5175,3054,18,1,2207.49,5
5176,3054,7,2,41201.65,10
5177,3055,126,3,10528.21,5
5178,3056,115,1,34614.79,20
5179,3056,111,2,10496.51,10
5180,3056,82,4,45370.89,0
5181,3057,131,2,16746.52,5
5182,3058,129,5,23302.35,15
5183,3059,33,1,11604.34,15
5184,3059,74,3,42875.61,20
5185,3060,108,2,40161.23,0
5186,3061,59,1,20215.24,25
5187,3062,72,2,16422.52,0
5188,3063,87,1,25872.72,0
5189,3064,145,1,24543.1,5
5190,3064,17,1,29760.86,0
5191,3064,89,2,32857.23,10
5192,3065,149,2,25921.73,20
5193,3065,55,1,1978.03,20
5194,3066,6,1,21974.94,10
5195,3066,84,1,27232.42,10
5196,3066,84,1,33741.89,25
5197,3066,72,3,14172.7,10
5198,3067,109,3,21903.36,20
5199,3067,112,2,2512.5,20
5200,3068,29,5,39992.92,0
5201,3069,17,3,30437.49,0
5202,3070,18,1,3041.72,5
5203,3071,63,1,18416.46,20
5204,3071,82,1,41310.64,15
5205,3071,75,1,22519.45,10
5206,3072,79,2,26595.84,0
5207,3073,90,1,35599.66,0
5208,3074,131,3,16801.24,25
5209,3074,131,1,15992.04,5
5210,3074,99,2,34411.95,10
5211,3075,107,1,25080.85,20
5212,3075,40,1,34367.9,20
5213,3076,68,2,43484.34,10
5214,3077,20,3,12043.8,5
5215,3078,15,3,22932.5,15
5216,3078,93,2,31300.07,0
5217,3078,133,1,34814.08,10
5218,3079,39,1,5325.91,0
5219,3079,40,3,35084.89,15
5220,3079,135,1,2339.22,25
5221,3080,96,2,31251.24,25
5222,3081,100,1,646.74,5
5223,3082,33,1,13299.91,10
5224,3082,118,1,15671.53,0
5225,3082,37,4,15891.05,0
5226,3083,32,3,24489.59,5
5227,3083,43,3,5888.69,15
5228,3084,36,1,4222.32,0
5229,3084,98,1,26347.93,5
5230,3085,49,5,34956.02,10
5231,3086,25,1,22600.13,0
5232,3086,108,1,30521.55,0
5233,3086,96,1,29664.22,10
5234,3087,66,1,16870.02,10
5235,3088,9,1,5549.3,10
5236,3089,102,3,30180.77,5
5237,3089,146,4,24629.65,0
5238,3090,22,1,33093.95,0
5239,3091,99,1,40704.51,0
5240,3091,15,2,23424.83,0
5241,3091,7,1,32845.57,15
5242,3092,141,5,1848.29,0
5243,3093,106,1,33306.76,0
5244,3093,16,1,7875.96,0
5245,3093,21,2,4353.45,5
5246,3094,28,2,15328.55,0
5247,3095,74,1,43286.33,0
5248,3095,83,1,8140.49,0
5249,3096,17,1,27777.62,20
5250,3097,65,1,3379.82,20
5251,3097,141,1,1614.14,15
5252,3098,36,3,4080.02,0
5253,3098,58,1,33414.34,0
5254,3099,20,1,9017.03,10
5255,3100,104,2,33757.13,0
5256,3101,6,1,28428.18,10
5257,3102,23,3,24771.74,10
5258,3102,5,2,5574.37,5
5259,3102,46,1,29222.36,5
5260,3103,17,3,30324.85,0
5261,3104,75,1,21048.97,15
5262,3105,27,2,18737.71,15
5263,3106,23,3,20886.38,10
5264,3106,87,3,23602.37,5
5265,3106,113,1,34777.63,15
5266,3107,121,1,37161.0,25
5267,3108,149,1,29799.99,10
5268,3109,150,2,23477.52,5
5269,3109,65,3,3535.07,15
5270,3110,28,1,17023.44,10
5271,3110,82,1,34075.34,20
5272,3111,7,2,38255.72,10
5273,3112,102,1,34913.28,15
5274,3112,14,1,10111.01,10
5275,3112,58,1,37343.67,0
5276,3112,44,1,12167.53,5
5277,3113,14,4,12042.63,0
